id,title,author,publisher,category,published_date,isbn,price,stock
18329,이상한 편지의 역사 (개정판),신윤서,은행나무,인문,2017-02-28,9783978613910,11000,0
18330,고요한 항해 완전정복,손채원,웅진지식하우스,여행,2019-07-06,9785753511391,11000,5
18331,붉은 숲 실전 가이드,손지아,위즈덤하우스,소설,2005-02-06,9786033616666,13500,3
18332,완벽한 골목의 조건 2,한현우,프리렉,IT,2007-11-10,9782788447988,14000,120
18333,낯선 별자리 입문 (전면개정판),오은우,길벗,인문,2004-03-29,9787086089455,38000,1
18334,처음 만나는 정원 노트 2,임건우,돌베개,예술,2015-10-07,9789361071101,25000,3
18335,고요한 계단 3,조민준,웅진지식하우스,경제경영,2019-08-29,9786592194796,32000,2
18336,보이지 않는 질문 입문,전서윤,사계절,인문,2009-02-23,9789942389427,32000,0
18337,작은 여행의 발견 1,송가은,민음사,소설,2013-03-07,9786625006345,15800,12
18338,붉은 질문을 찾아서 (개정판),손태윤,돌베개,과학,2018-05-25,9787003688105,22000,0
18339,거대한 아침 연대기 (합본),황가은,에이콘출판,여행,1998-02-28,9787633514239,45000,45
18340,처음 만나는 노래에 대하여 (전면개정판),김서윤,인사이트,여행,1998-11-07,9782949110873,38000,5
18341,다시 읽는 그림자의 재발견 3,황태윤,알에이치코리아,인문,2026-02-02,9780787514868,28000,12
18342,다시 읽는 바다 수업,레이먼드 카버,에이콘출판,인문,1998-01-16,9783353865567,14000,8
18343,고요한 계절을 위한 안내서 (합본),서나윤,길벗,IT,1999-07-25,9789907848104,28000,45
18344,처음 만나는 이름이야기 (개정판),남주원,사계절,역사,2004-01-19,9783540001685,18000,8
18345,거대한 방의 재발견 (합본),서현우,은행나무,예술,2025-08-13,9783793576820,13500,8
18346,보이지 않는 기록의 발견 1,임현우,북스톤,인문,2000-05-31,9785123428014,11000,0
18347,마지막 계절 연대기 (전면개정판),남윤서,사계절,에세이,2002-03-06,9780823655286,14000,1
18348,마지막 계절 수업 (개정판),강선호,창비,경제경영,2002-11-26,9787949605315,19800,8
18349,완벽한 거리 완전정복,송정우,인사이트,여행,2017-06-25,9780778930600,28000,8
18350,조용한 마음의 조건,조채원,현대문학,경제경영,2023-02-12,9784993264045,16500,5
18351,거대한 약속의 조건 (합본),안다은,길벗,역사,2004-03-02,9783626425777,18000,0
18352,단단한 습관의 조건,허윤서,웅진지식하우스,예술,2024-10-17,9780266433186,9800,1
18353,낯선 골목 실전 가이드,홍지우,길벗,여행,2021-05-05,9780478996025,18000,5
18354,붉은 저녁의 기술 (합본),손주원,한빛미디어,여행,2009-08-16,9787868366050,16500,12
18355,눈부신 노래이야기 2,오예준,북스톤,경제경영,2025-11-27,9785279995080,38000,3
18356,처음 만나는 기록에 대하여 (전면개정판),배예준,길벗,역사,2026-06-25,9784760632491,15800,8
18357,단단한 겨울 입문 2,신수아,돌베개,경제경영,2013-11-09,9785819160939,16500,8
18358,가장 먼 겨울 연대기 1,조수아,민음사,예술,2025-02-08,9789077086989,32000,1
18359,낯선 노래 3,최지호,김영사,경제경영,2014-04-30,9781816782829,12800,3
18360,새로운 습관 완전정복,최소율,돌베개,인문,2002-03-24,9782234854088,15800,0
18361,불완전한 목소리의 재발견 3,남은우,프리렉,여행,2006-02-06,9786712887146,14000,12
18362,느린 우물 완전정복,최서연,한빛미디어,자기계발,2020-09-24,9787978937051,14000,12
18363,고요한 불빛,허나윤,에이콘출판,여행,2014-02-05,9789660601989,18000,2
18364,아주 사소한 여행 실전 가이드 (개정판),오윤서,문학동네,역사,2016-10-06,9786580523489,13500,3
18365,보이지 않는 아침의 재발견 2,김은우,민음사,인문,2005-07-05,9788672537192,38000,3
18366,완벽한 계절이야기 1,송나윤,민음사,과학,2003-09-05,9781612332959,15800,1
18367,붉은 약속의 재발견,헤르만 헤세,웅진지식하우스,IT,2015-11-04,9782410962737,45000,120
18368,익숙한 그림자 수업,윤민준,북스톤,과학,2007-12-08,9780748858961,22000,2
18369,눈부신 언덕 실전 가이드,배수아,에이콘출판,IT,2012-10-16,9788045336834,14000,5
18370,무한한 정원에 대하여 (개정판),코맥 매카시,웅진지식하우스,IT,2021-03-06,9789854771624,38000,45
18371,잊혀진 계절의 기술 3,조현우,프리렉,IT,2001-01-04,9789028323092,22000,12
18372,무한한 아침에 대하여 (개정판),송정우,에이콘출판,예술,2014-08-14,9781511316016,22000,8
18373,낯선 숲 (전면개정판),임지우,웅진지식하우스,소설,2017-01-15,9789901989726,45000,3
18374,무한한 계절을 위한 안내서 1,양선호,북스톤,소설,2021-08-06,9785391032773,16500,20
18375,보이지 않는 질문,백건우,길벗,과학,2021-12-01,9780742938580,15800,12
18376,느린 숲의 조건,김시우,사계절,소설,2015-08-27,9781292119362,9800,120
18377,불완전한 지도 1,권도윤,에이콘출판,인문,2000-10-13,9783041253507,22000,2
18378,잊혀진 편지에 대하여 1,송은우,비룡소,자기계발,2006-09-25,9785443862917,28000,1
18379,거대한 창문 수업,전서윤,한빛미디어,예술,2005-02-01,9783817575537,9800,8
18380,불완전한 바다 완전정복 2,레이먼드 카버,사계절,역사,2023-12-05,9783062930931,12800,3
18381,눈부신 사전 노트,강서윤,에이콘출판,IT,2007-05-04,9785233734230,15800,3
18382,처음 만나는 항해 노트 (전면개정판),가브리엘 마르케스,문학동네,에세이,2024-03-30,9789975700351,12800,3
18383,보이지 않는 습관 입문,심재현,에이콘출판,자기계발,2004-09-04,9784242368829,9800,0
18384,잊혀진 골목 연대기 (개정판),이탈로 칼비노,길벗,과학,2006-06-06,9786940207001,38000,0
18385,무한한 섬 연대기 2,최하은,길벗,과학,2022-01-18,9784002956077,28000,8
18386,완벽한 질문 입문 (합본),문나윤,민음사,예술,2022-03-08,9788885157106,22000,12
18387,서툰 언덕 수업,남지우,마음산책,인문,2014-09-09,9781466212987,25000,3
18388,처음 만나는 정원 연대기 1,신현우,민음사,과학,2015-08-30,9789822183748,25000,45
18389,눈부신 편지 수업,장정우,민음사,여행,2023-11-03,9784087640645,9800,8
18390,처음 만나는 계단의 기술 (전면개정판),무라카미 하루키,창비,과학,2020-04-10,9780004451909,14000,8
18391,눈부신 저녁 완전정복,정하은,프리렉,에세이,2014-09-22,9782135352412,38000,12
18392,거대한 습관의 기술 (합본),고소율,길벗,경제경영,2017-08-13,9780882789161,45000,0
18393,아주 사소한 그림자이야기,심서윤,인사이트,경제경영,2005-05-06,9789165911909,32000,1
18394,느린 편지 수업 1,조태윤,인사이트,여행,2018-11-17,9784718663611,45000,20
18395,눈부신 약속의 조건 2,헤르만 헤세,한빛미디어,예술,2004-08-27,9784516321855,32000,120
18396,낯선 별자리의 역사 (전면개정판),가브리엘 마르케스,민음사,예술,2005-11-13,9782240177678,9800,5
18397,고요한 우물 수업,양도윤,한빛미디어,에세이,2009-07-03,9787213796396,9800,1
18398,조용한 계절의 역사 3,송서윤,인사이트,자기계발,2006-03-01,9787961300003,12800,3
18399,거대한 사전의 역사 3,신주원,김영사,인문,2000-09-28,9786570638568,9800,12
18400,아주 사소한 항해 실전 가이드 3,심나윤,마음산책,자기계발,1998-08-20,9789509935078,9800,12
18401,처음 만나는 시간의 재발견 2,홍서연,알에이치코리아,자기계발,2013-12-11,9786095463505,32000,20
18402,잊혀진 불빛 실전 가이드 1,한서윤,알에이치코리아,예술,2021-11-06,9785348198692,45000,12
18403,잊혀진 섬 입문 2,윤채원,위즈덤하우스,소설,1998-06-19,9787375964244,45000,5
18404,작은 여행의 기술,남지우,에이콘출판,경제경영,2006-12-31,9780426714356,45000,5
18405,붉은 도시 (전면개정판),양지우,한빛미디어,인문,2012-03-03,9787895483719,11000,2
18406,낯선 계절을 위한 안내서,장채원,한빛미디어,IT,1999-05-10,9781941719286,18000,5
18407,완벽한 섬의 역사 (합본),최도윤,김영사,인문,2010-11-14,9780343866090,11000,1
18408,무한한 숲의 재발견,홍은우,김영사,여행,2008-11-20,9789306992786,12800,0
18409,느린 습관 연대기,배시우,비룡소,인문,2010-04-25,9789293482985,19800,12
18410,보이지 않는 마음 수업 (개정판),배다은,인사이트,경제경영,2020-06-05,9785721070459,12800,0
18411,가장 먼 섬 완전정복 2,윤시우,한빛미디어,여행,2016-09-27,9782034360603,32000,5
18412,다시 읽는 질문의 역사 (합본),강수아,은행나무,경제경영,2020-02-26,9784918998221,18000,45
18413,거대한 문장의 기술,이채원,한빛미디어,IT,2006-10-15,9786448451899,16500,12
18414,마지막 문장이야기,최현우,창비,예술,2011-12-26,9784153042093,16500,5
18415,처음 만나는 섬에 대하여 (전면개정판),정선호,비룡소,소설,2003-11-07,9782415363578,9800,0
18416,단단한 정원의 발견 (개정판),임수아,열린책들,인문,2013-06-16,9787817176749,32000,3
18417,익숙한 약속이야기,가즈오 이시구로,비룡소,소설,2015-07-04,9782829375410,9800,5
18418,붉은 편지의 역사,양윤서,문학동네,경제경영,2018-04-03,9780046187989,19800,1
18419,잊혀진 시간에 대하여 (합본),황건우,알에이치코리아,예술,2017-09-02,9784915387619,15800,3
18420,마지막 시간 입문,양서윤,인사이트,여행,2019-10-01,9787762621281,32000,8
18421,다시 읽는 노래의 역사,안윤서,프리렉,과학,2008-05-20,9782444126092,15800,2
18422,처음 만나는 바다을 위한 안내서 (전면개정판),남지아,은행나무,IT,2013-12-17,9784767586081,38000,5
18423,오래된 시간 입문,이지우,한빛미디어,IT,2014-11-18,9785590262226,12800,0
18424,새로운 질문을 찾아서,헤르만 헤세,웅진지식하우스,예술,2026-01-02,9789737783243,12800,12
18425,느린 방 입문 (전면개정판),배지우,한빛미디어,여행,2011-04-18,9781088745938,28000,1
18426,마지막 계절의 재발견,배선호,창비,IT,2021-06-26,9785224717381,15800,8
18427,무한한 불빛을 위한 안내서,양재현,북스톤,역사,2004-06-20,9783664810285,16500,5
18428,익숙한 정원의 조건 2,홍태윤,열린책들,여행,2004-06-25,9787723511367,45000,1
18429,서툰 정원이야기 2,도리스 레싱,열린책들,여행,2011-01-09,9789795708314,11000,0
18430,무한한 계단을 위한 안내서 (개정판),문선호,웅진지식하우스,예술,2007-08-01,9781372290303,19800,1
18431,익숙한 문장을 찾아서 2,신소율,한빛미디어,여행,2011-09-29,9785490102502,22000,0
18432,서툰 마음 실전 가이드,서하은,현대문학,경제경영,2026-05-19,9782164612439,14000,20
18433,거대한 이름 완전정복,조지 오웰,에이콘출판,예술,2014-01-13,9780955110537,11000,2
18434,느린 불빛의 발견 2,한하은,마음산책,인문,2001-09-03,9787671950336,11000,12
18435,오래된 편지을 찾아서 1,신태윤,은행나무,여행,2024-02-09,9783130377570,38000,20
18436,다시 읽는 창문이야기,홍하은,프리렉,경제경영,2013-12-20,9780381104703,9800,12
18437,고요한 약속의 기술 (합본),장건우,한빛미디어,여행,2010-02-28,9782925050541,22000,0
18438,가장 먼 노래 연대기 (합본),전선호,민음사,인문,2001-03-06,9785081432389,25000,0
18439,가장 먼 마음의 조건,알베르 카뮈,김영사,역사,2004-09-10,9785034639434,25000,3
18440,완벽한 노래을 찾아서 2,홍다은,길벗,인문,2012-09-21,9789654095679,25000,1
18441,불완전한 이름을 위한 안내서,배재현,마음산책,예술,2011-10-04,9788527018375,25000,1
18442,익숙한 노래을 위한 안내서,유하은,북스톤,자기계발,2005-10-07,9788167280191,13500,8
18443,고요한 지도 노트,안서윤,은행나무,에세이,2005-05-26,9785557272675,12800,120
18444,단단한 거리의 조건 2,고현우,프리렉,과학,2007-10-23,9787618961802,38000,2
18445,서툰 우물 (전면개정판),서서윤,알에이치코리아,여행,2023-02-12,9784882222490,18000,12
18446,느린 우물 입문,허지우,위즈덤하우스,여행,2021-10-03,9782247689183,19800,3
18447,다시 읽는 기록,알베르 카뮈,길벗,역사,2000-12-30,9788158377897,18000,120
18448,새로운 마음 노트 (개정판),문채원,현대문학,예술,2012-11-12,9786070583583,32000,8
18449,가장 먼 지도의 재발견,심윤서,인사이트,경제경영,2012-10-01,9783950014477,19800,5
18450,오래된 지도 입문,아니 에르노,알에이치코리아,에세이,2012-09-26,9785434233972,22000,20
18451,아름다운 계절 수업 (합본),강현우,웅진지식하우스,여행,2021-06-07,9784244771433,12800,12
18452,완벽한 습관의 발견,김윤서,돌베개,여행,2005-12-04,9782381916868,13500,3
18453,보이지 않는 언덕의 역사,배하은,돌베개,여행,2002-01-12,9788038303286,45000,8
18454,완벽한 저녁의 역사 (개정판),임도윤,한빛미디어,예술,2023-09-13,9784798781950,38000,8
18455,잊혀진 별자리에 대하여 (합본),홍은우,돌베개,소설,2017-08-11,9788728216705,28000,120
18456,낯선 습관 완전정복 (개정판),안가은,웅진지식하우스,예술,2013-01-23,9782065514045,19800,0
18457,눈부신 사전의 발견 (합본),한태윤,인사이트,IT,2009-04-16,9783681191192,11000,12
18458,아름다운 그림자에 대하여 3,권채원,열린책들,자기계발,2006-03-27,9780581864352,22000,5
18459,완벽한 바다 노트 (개정판),임민준,북스톤,과학,2000-10-23,9788342216731,12800,3
18460,서툰 아침 입문 (전면개정판),임나윤,김영사,여행,2012-07-03,9783590780769,11000,3
18461,조용한 습관 연대기,홍민준,김영사,인문,2010-06-17,9788263088959,9800,8
18462,단단한 골목 노트 2,고건우,문학동네,인문,2001-07-16,9785702224709,14000,2
18463,아주 사소한 저녁을 찾아서,송지우,은행나무,예술,2026-06-03,9784942833420,25000,2
18464,오래된 도시의 조건,황은우,위즈덤하우스,예술,2012-11-05,9785106288928,18000,45
18465,잊혀진 편지 노트,박다은,돌베개,소설,2012-01-02,9781953206057,18000,5
18466,완벽한 정원 연대기,백태윤,사계절,예술,2026-01-06,9788915398819,13500,3
18467,마지막 그림자의 재발견 3,윤도윤,프리렉,여행,2000-05-15,9783115067312,19800,12
18468,작은 편지 실전 가이드,심태윤,한빛미디어,에세이,2013-04-12,9787160528668,32000,5
18469,보이지 않는 사전의 조건 2,신하은,문학동네,과학,1998-07-06,9781866906255,45000,5
18470,단단한 언덕 완전정복 (전면개정판),최건우,길벗,IT,2000-04-27,9783448608524,9800,3
18471,새로운 불빛의 재발견 2,안소율,알에이치코리아,소설,2006-06-02,9787012305405,45000,0
18472,조용한 골목의 조건 (개정판),백정우,웅진지식하우스,역사,2016-01-09,9785735573196,25000,5
18473,눈부신 지도 노트 (개정판),문은우,비룡소,소설,2010-12-02,9780994019296,12800,12
18474,낯선 우물의 역사 1,조수아,김영사,여행,2002-10-12,9780739212352,16500,0
18475,이상한 겨울 실전 가이드 2,코맥 매카시,알에이치코리아,예술,2013-01-15,9780486945994,38000,0
18476,아주 사소한 숲 노트 (합본),양하은,알에이치코리아,여행,2014-02-16,9786820079410,25000,12
